id_str,created_at,retweeted_status.user.screen_name,text,entities.user_mentions.0.screen_name,entities.hashtags.0.text,entities.hashtags.1.text,entities.hashtags.2.text,entities.urls.0.url,entities.media.0.media_url,retweet_count
633772815997648896,Tue Aug 18 22:49:48 +0000 2015,"",4-month-old baby Pyae Sone Aye at a temporary shelter for #MyanmarFlood-affected families. @UnicefAsiaPac http://t.co/NqPSzyrfWa,UnicefAsiaPac,MyanmarFlood,"","","",http://pbs.twimg.com/media/CMudBKmWEAAHe_m.jpg,100
633767812994048000,Tue Aug 18 22:29:56 +0000 2015,UNOCHA,"RT @UNOCHA: SOON: #WHD2015 event, 6:30pm EST feat performances by @Juanes @innamodja @codysimpson. WATCH http://t.co/W5DLmFet08 #ShareHuman…",UNOCHA,WHD2015,ShareHumanity,"",http://t.co/W5DLmFet08,"",36
633752980974469120,Tue Aug 18 21:30:59 +0000 2015,"","“We have a very strong community stance against #FGM” Mohamed, local leader in #Ethiopia http://t.co/DXqf8dig9s @UNICEFEthiopia",UNICEFEthiopia,FGM,Ethiopia,"",http://t.co/DXqf8dig9s,"",54
633737884353212417,Tue Aug 18 20:31:00 +0000 2015,"",School starts in 1 week! #childrenofsyria line up to register in @ZaatariCamp. @UNICEFJordan http://t.co/PW0pF6OeKd,ZaatariCamp,childrenofsyria,"","","",http://pbs.twimg.com/media/CMt9P2_UYAUNUHM.jpg,149
633724288672112640,Tue Aug 18 19:36:59 +0000 2015,"",Yazidi girls made homeless by ISIS in #Iraq find confidence through photography http://t.co/n9goeR6i8H via @DailyMailUK,DailyMailUK,Iraq,"","",http://t.co/n9goeR6i8H,"",197
633708941764112388,Tue Aug 18 18:36:00 +0000 2015,"",1 in 5 women will become a victim of rape or attempted rape. We should feel a rage for action http://t.co/83vKTm8wAv via @TheWorldPost,TheWorldPost,"","","",http://t.co/83vKTm8wAv,"",290
633693591752327169,Tue Aug 18 17:35:00 +0000 2015,"",Jubilation! 500+ people are released from quarantine in #SierraLeone. @UNICEFSL http://t.co/9tccXcL1VJ,UNICEFSL,SierraLeone,"","","",http://pbs.twimg.com/media/CMtU9tAWwAAesWJ.jpg,101
633678491255472128,Tue Aug 18 16:35:00 +0000 2015,"",Zero #Ebola cases reported in #SierraLeone the past week for the first time since outbreak http://t.co/g84f8UReCw via @UN_News_Centre,UN_News_Centre,Ebola,SierraLeone,"",http://t.co/g84f8UReCw,"",144
633662539554009088,Tue Aug 18 15:31:36 +0000 2015,UNICEF_uk,RT @UNICEF_uk: #Yazidi teenagers embrace photography as a way to build confidence http://t.co/pRX0YNacPx via @MailOnline http://t.co/Q2Rxm6…,UNICEF_uk,Yazidi,"","",http://t.co/pRX0YNacPx,http://pbs.twimg.com/media/CMsBi_UWwAIJ3XY.jpg,87
633660649235709952,Tue Aug 18 15:24:06 +0000 2015,unicefssudan,RT @unicefssudan: 1.6 million people internally displaced by conflict in #SouthSudan - over half are children http://t.co/JgwndkDkpd http:/…,unicefssudan,SouthSudan,"","",http://t.co/JgwndkDkpd,http://pbs.twimg.com/media/CMrpLenWgAAO8tH.jpg,138
633643150599421952,Tue Aug 18 14:14:34 +0000 2015,unicefssudan,RT @unicefssudan: #Cholera outbreak response: We've established 4 cholera treatment centres with essential supplies to provide quick and ef…,unicefssudan,Cholera,"","","","",51
633635708939452416,Tue Aug 18 13:45:00 +0000 2015,"",Rahmatou &amp; 2 week-old Ousman reunited w/ baby’s father after #Ebola quarantine in Sierra Leone village. @UNICEFSL http://t.co/gLSGQdUWpa,UNICEFSL,Ebola,"","","",http://pbs.twimg.com/media/CMsgUerWwAAJcDq.jpg,103
633614320669204480,Tue Aug 18 12:20:00 +0000 2015,"","“It gets so hot inside that we cannot sleep, we cannot even stay indoors” Nirmeen, 10, from #Gaza. #51days51children http://t.co/kgMrxZGKf6","",Gaza,51days51children,"","",http://pbs.twimg.com/media/CMsM3hXWgAAhiB8.jpg,164
633594188144242688,Tue Aug 18 11:00:00 +0000 2015,"","#Ebola has killed over 11k in Guinea, Liberia &amp; Sierra Leone. Now countries need support for recovery http://t.co/yCzMVDnogz #EbolaResponse","",Ebola,EbolaResponse,"",http://t.co/yCzMVDnogz,"",91
633569022932611072,Tue Aug 18 09:20:00 +0000 2015,"","Meet #Gaza teens Fares &amp; Fahed, who’ve reimagined their destroyed neighbourhood as a playground for ‘parkour’ http://t.co/kqSWKRUZwz","",Gaza,"","",http://t.co/kqSWKRUZwz,"",92
633537563781951488,Tue Aug 18 07:15:00 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",88
633497294516690945,Tue Aug 18 04:34:59 +0000 2015,"","“Everything is gone. What remains are only memories. Please stop the war” Ommar, 13. #YemenChildren @UNICEF_Yemen http://t.co/J1f7PqpwKx",UNICEF_Yemen,YemenChildren,"","","",http://pbs.twimg.com/media/CMqibtGW8AAbuse.jpg,320
633480936349401088,Tue Aug 18 03:29:59 +0000 2015,"","Inspiring. Married at 11 months old, this Indian teen is trying to get her #childmarriage annulled http://t.co/izWJDw7Bux  via @gulf_news",gulf_news,childmarriage,"","",http://t.co/izWJDw7Bux,"",178
633465835118546944,Tue Aug 18 02:29:58 +0000 2015,"",Reaching remote regions to register &amp; release children from armed groups. #childrennotsoldiers #CARCrisis @UNICEF_CAR http://t.co/iz2kJZP1JT,UNICEF_CAR,childrennotsoldiers,CARCrisis,"","",http://pbs.twimg.com/media/CMqF0htWsAA9gZh.jpg,142
633451992585777158,Tue Aug 18 01:34:58 +0000 2015,"","""I thought I could start selling my old toys and raise money for #childrenofsyria"" Meet Freya Storer, 7 http://t.co/SnL4Si2g7Q via @GlosEcho",GlosEcho,childrenofsyria,"","",http://t.co/SnL4Si2g7Q,"",94
633436898099339265,Tue Aug 18 00:34:59 +0000 2015,"","“I watched as my friends’ houses collapsed” Than, 10, in her #MyanmarFlood-damaged home http://t.co/b2YJtfBRzH http://t.co/bpfUNLNdVY","",MyanmarFlood,"","",http://t.co/b2YJtfBRzH,http://pbs.twimg.com/media/CMprgK3WcAA87zX.jpg,87
633416765465358337,Mon Aug 17 23:14:59 +0000 2015,"","“I am a girl proud of being me, I have big dreams of flying high."" Nyalang, 14 http://t.co/IUrTm2AR4K @unicefssudan http://t.co/BmDxXB8OAn",unicefssudan,"","","",http://t.co/IUrTm2AR4K,http://pbs.twimg.com/media/CMpZMS2WgAERhom.jpg,192
633409215122567168,Mon Aug 17 22:44:59 +0000 2015,"",“We human beings continue to violate our own best hopes” Our Exec Dir on horrors of sexual violence http://t.co/83vKTm8wAv via @TheWorldPost,TheWorldPost,"","","",http://t.co/83vKTm8wAv,"",118
633401663940882432,Mon Aug 17 22:14:59 +0000 2015,"",It's never too late to start school. Watch our music video @SOJALive to see why: http://t.co/nmZdwToNQu #outofschool #musicmonday,SOJALive,outofschool,musicmonday,"",http://t.co/nmZdwToNQu,"",77
633391599645495296,Mon Aug 17 21:34:59 +0000 2015,"",Poverty drives #Myanmar girls into underage sex work http://t.co/gKQLnXHp8F via @TR_Foundation,TR_Foundation,Myanmar,"","",http://t.co/gKQLnXHp8F,"",79
633380275288973315,Mon Aug 17 20:49:59 +0000 2015,"",Sierra Leone lifted its last major #Ebola quarantine on Friday as confirmed cases secede http://t.co/8K4F1BIsPA via @ReutersUK,ReutersUK,Ebola,"","",http://t.co/8K4F1BIsPA,"",103
633365175194808320,Mon Aug 17 19:49:59 +0000 2015,"","“I used to live in this building. It was destroyed during the last war” Saber, 5, from #Gaza. #51days51children http://t.co/qJ7eOJ8lr0","",Gaza,51days51children,"","",http://pbs.twimg.com/media/CMoqRV1WIAA8fkU.jpg,348
633348819569217537,Mon Aug 17 18:45:00 +0000 2015,"","A mother with her baby at a maternity clinic in Kayanza, #Burundi http://t.co/xTIpHlKpyA","",Burundi,"","","",http://pbs.twimg.com/media/CMobZUZXAAEAY4E.jpg,145
633337995513450500,Mon Aug 17 18:01:59 +0000 2015,"",3.2bn connected worldwide - why we need more research on children’s use of internet http://t.co/kCsryclC8l @Jasmina_Byrne @UNICEFInnocenti,Jasmina_Byrne,"","","",http://t.co/kCsryclC8l,"",75
633329943045345280,Mon Aug 17 17:29:59 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",109
633314845803315200,Mon Aug 17 16:30:00 +0000 2015,"","""We used to go to clean schools” Displaced #Iraq children languish in deprived schools http://t.co/uqR0Qq7zPx via @AJEnglish @MIJamjoom",AJEnglish,Iraq,"","",http://t.co/uqR0Qq7zPx,"",74
633307298140684288,Mon Aug 17 16:00:00 +0000 2015,"",Watch what happens after a young boy is bullied in school. Thanks @UNICEFChile for sharing this video http://t.co/vhny3nR2Vw,UnicefChile,"","","",http://t.co/vhny3nR2Vw,"",70
633284709880041472,Mon Aug 17 14:30:15 +0000 2015,UNICEF_CAR,RT @UNICEF_CAR: Reaching remote regions in #CAR to register &amp; release children from armed groups #childrennotsoldiers #CARCrisis http://t.c…,UNICEF_CAR,CAR,childrennotsoldiers,CARCrisis,"",http://pbs.twimg.com/media/CMmHKTQWEAAZM2l.jpg,86
633284648613867520,Mon Aug 17 14:30:00 +0000 2015,"","“I bring water for the quarantined people. I’m an #Ebola survivor” Kadiatu, 20, from Sierra Leone. @UNICEFSL http://t.co/dAvxdB8YwA",UNICEFSL,Ebola,"","","",http://pbs.twimg.com/media/CMnhCFQWwAISdH4.jpg,400
633274523341692928,Mon Aug 17 13:49:46 +0000 2015,voicesofyouth,RT @voicesofyouth: Always look twice... and check out http://t.co/6cjlYm5Dsi for more #RealTalk http://t.co/tqkqSMcUtt,voicesofyouth,RealTalk,"","",http://t.co/6cjlYm5Dsi,http://pbs.twimg.com/media/CMnP3cuWwAATMGF.png,126
633269545818550272,Mon Aug 17 13:29:59 +0000 2015,"",What are the possibilities when #childmarriage isn't part of the equation? WATCH our video with @RLGrime http://t.co/kMJfleStJW,RLGRIME,childmarriage,"","",http://t.co/kMJfleStJW,"",286
633254449251749888,Mon Aug 17 12:30:00 +0000 2015,"","Meet #Gaza teens Fares &amp; Fahed, who’ve reimagined their destroyed neighbourhood as a playground for ‘parkour’ http://t.co/kqSWKRUZwz","",Gaza,"","",http://t.co/kqSWKRUZwz,"",119
633239350004858880,Mon Aug 17 11:30:00 +0000 2015,"","#Ebola has killed over 11k in Guinea, Liberia &amp; Sierra Leone. Now countries need support for recovery http://t.co/yCzMVDnogz #EbolaResponse","",Ebola,EbolaResponse,"",http://t.co/yCzMVDnogz,"",313
633209150164606976,Mon Aug 17 09:30:00 +0000 2015,"","“Here, I feel I exist.” How Sara, 19, found a new lease on life as a hairstylist after displacement in #Syria http://t.co/6KffzGMuiE","",Syria,"","",http://t.co/6KffzGMuiE,"",60
633175179385020416,Mon Aug 17 07:15:01 +0000 2015,"",“I never imagined doing this” What this girl in Sierra Leone does after losing her parents to #Ebola will inspire you http://t.co/iqdVRrHGjV,"",Ebola,"","",http://t.co/iqdVRrHGjV,"",92
633129872597061632,Mon Aug 17 04:14:59 +0000 2015,"",What life advice would you give to a 7-year-old? This is what @FCBarcelona’s @AndresIniesta8 had to say http://t.co/AOUW4ezyeK #TeamUNICEF,FCBarcelona,TeamUNICEF,"","",http://t.co/AOUW4ezyeK,"",63
633099674338099200,Mon Aug 17 02:14:59 +0000 2015,"","Inspiring. Married at 11 months old, this Indian teen is trying to get her #childmarriage annulled http://t.co/izWJDw7Bux  via @gulf_news",gulf_news,childmarriage,"","",http://t.co/izWJDw7Bux,"",458
633069476079095808,Mon Aug 17 00:14:59 +0000 2015,"","“I wanted to learn a skill so I can be responsible” Naseem, 15, &amp; others thrive w/ vocational training http://t.co/XLnj6Uyo9S #Syria","",Syria,"","",http://t.co/XLnj6Uyo9S,"",88
633039276666580992,Sun Aug 16 22:14:59 +0000 2015,"",This brave 16 y/o girl carried her baby on foot for 4 days to reach a protected camp in #SouthSudan. @unicefssudan http://t.co/RVykR1JMkL,unicefssudan,SouthSudan,"","","",http://pbs.twimg.com/media/CMkB3jfVAAAaEoK.jpg,536
633009079414312961,Sun Aug 16 20:14:59 +0000 2015,"","#Ebola has killed over 11k in Guinea, Liberia &amp; Sierra Leone. Now countries need support for recovery http://t.co/yCzMVDnogz #EbolaResponse","",Ebola,EbolaResponse,"",http://t.co/yCzMVDnogz,"",176
632978882774351873,Sun Aug 16 18:15:00 +0000 2015,"",A baby sleeps at UNICEF ‘Baby Hut’ in Domiz Camp for Syrian refugees in #Iraq. @UNICEFiraq http://t.co/fsfOAC4bGd,UNICEFiraq,Iraq,"","","",http://pbs.twimg.com/media/CMjK8KHWcAA2PMi.jpg,441
632948683349344256,Sun Aug 16 16:15:00 +0000 2015,"","“We, children of Kaédi, say NO to #childmarriage” Daado, 13, from #Mauritania @unicef_mta http://t.co/5M0aVji2U2",UNICEF_MTA,childmarriage,Mauritania,"","",http://pbs.twimg.com/media/CMiveVRW8AEwxEp.jpg,219
632918229707563012,Sun Aug 16 14:13:59 +0000 2015,"",160k children affected by #SouthSudan conflict received an education this year w/ @unicefssudan support http://t.co/neausGkouR,unicefssudan,SouthSudan,"","","",http://pbs.twimg.com/media/CMiTxsgWIAA6JX1.jpg,263
632812791989161984,Sun Aug 16 07:15:01 +0000 2015,"",A mother holds up her baby in the @UNICEFiraq-run ‘Baby Hut’ in a clinic in Domiz Camp in Northern #Iraq http://t.co/dm5dSHiosE,UNICEFiraq,Iraq,"","","",http://pbs.twimg.com/media/CMgz4aKXAAQH63F.jpg,174
632767486409048064,Sun Aug 16 04:14:59 +0000 2015,"","Once severely malnourished, now Baby Nladit is in recovery at a @unicefssudan-supported therapeutic feeding centre http://t.co/gzLVvldQc8",unicefssudan,"","","","",http://pbs.twimg.com/media/CMgKrR5U8AQWlTN.jpg,264
632737287810498560,Sun Aug 16 02:14:59 +0000 2015,"","""I love the Gameboy very much. I also like school."" Masu, 8, was recently released from #Ebola quarantine. @UNICEFSL http://t.co/ozWczCDglF",UNICEFSL,Ebola,"","","",http://pbs.twimg.com/media/CMfvNfTXAAUfAKH.jpg,222
632707088700022784,Sun Aug 16 00:14:59 +0000 2015,"",Ahmad teaches his son Muhammad mathematics in #Zaatari Refugee Camp everyday. @UNICEFJordan #childrenofsyria http://t.co/Tpmb8WVeXj,UNICEFJordan,Zaatari,childrenofsyria,"","",http://pbs.twimg.com/media/CMfTvrEWoAAqbX3.jpg,328
632676889958739968,Sat Aug 15 22:14:59 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",145
632646690495950848,Sat Aug 15 20:14:59 +0000 2015,"","#MyanmarFlood: we’re delivering water, hygiene &amp; other urgent supplies to children and families http://t.co/WgczruBiZt","",MyanmarFlood,"","","",http://pbs.twimg.com/media/CMec0CGWUAAEEAh.jpg,206
632616494187302912,Sat Aug 15 18:15:00 +0000 2015,"",This year we've helped protect more than 200k children in #SouthSudan. @unicefssudan http://t.co/8CbOFD769Q,unicefssudan,SouthSudan,"","","",http://pbs.twimg.com/media/CMeBWYJWcAAdxSG.jpg,194
632586295764746240,Sat Aug 15 16:15:00 +0000 2015,"","“Everything is gone. What remains are only memories. Please stop the war” Ommar, 13. #YemenChildren @UNICEF_Yemen http://t.co/TfmC47pBxJ",UNICEF_Yemen,YemenChildren,"","","",http://pbs.twimg.com/media/CMdl4mJWgAA3fed.jpg,447
632557723356413952,Sat Aug 15 14:21:28 +0000 2015,"",UNICEF statement on reported rape of a young girl in the Central African Republic http://t.co/FbhTCgf4IQ,"","","","",http://t.co/FbhTCgf4IQ,"",119
632556097736454144,Sat Aug 15 14:15:00 +0000 2015,"",A polio-free Africa is in sight. Let’s commit to finish the job and #endpolio! http://t.co/rxnrpXoFcz http://t.co/fYLlVOft1f,"",endpolio,"","",http://t.co/rxnrpXoFcz,http://pbs.twimg.com/media/CMdKa11WsAA4jDb.jpg,348
632525897933979648,Sat Aug 15 12:15:00 +0000 2015,"",Hygiene practices have helped keep #Ebola out of classrooms in Guinea Liberia &amp; Sierra Leone http://t.co/5s0pMDwssQ http://t.co/8SLnqPxAbj,"",Ebola,"","",http://t.co/5s0pMDwssQ,http://pbs.twimg.com/media/CMcu8-4WsAAU-yD.jpg,217
632483117836726272,Sat Aug 15 09:25:00 +0000 2015,"",Watch what happens after a young boy is bullied in school. Thanks @UNICEFChile for sharing this video http://t.co/vhny3nR2Vw,UnicefChile,"","","",http://t.co/vhny3nR2Vw,"",97
632450403628658688,Sat Aug 15 07:15:01 +0000 2015,"",It's never too late to start school. Watch our music video @SOJALive to see why: http://t.co/nmZdwToNQu #outofschool,SOJALive,outofschool,"","",http://t.co/nmZdwToNQu,"",108
632410129934196736,Sat Aug 15 04:34:59 +0000 2015,"",Support is needed for the more than 18k children who have lost one or both parents to #Ebola http://t.co/xBkcXvujeb #EbolaResponse,"",Ebola,EbolaResponse,"",http://t.co/xBkcXvujeb,"",135
632389995882483712,Sat Aug 15 03:14:58 +0000 2015,"","Meet #Gaza teens Fares &amp; Fahed, who’ve reimagined their destroyed neighbourhood as a playground for ‘parkour’ http://t.co/kqSWKRUZwz","",Gaza,"","",http://t.co/kqSWKRUZwz,"",126
632373640282120193,Sat Aug 15 02:09:59 +0000 2015,"",80% of children in war-torn #Yemen - 10 million - are in need of humanitarian assistance http://t.co/MZAzYycjm6 @UNICEF_Yemen,UNICEF_Yemen,Yemen,"","",http://t.co/MZAzYycjm6,"",144
632363574040637440,Sat Aug 15 01:29:59 +0000 2015,"",Massesebe villagers in #SierraLeone await the President’s arrival to end their #Ebola quarantine. @UNICEFSL http://t.co/SyHtAZHGrm,UNICEFSL,SierraLeone,Ebola,"","",http://pbs.twimg.com/media/CMabUfBWIAAONv2.jpg,94
632348471664746496,Sat Aug 15 00:29:58 +0000 2015,"","""I’m relieved because I will be leaving this place"" Hope &amp; challenges in #SierraLeone as Ebola quarantine camp closes http://t.co/oSjQdUvh6i","",SierraLeone,"","",http://t.co/oSjQdUvh6i,"",90
632330856460324865,Fri Aug 14 23:19:58 +0000 2015,"",These amazing students in Bentiu took part in #BacktoLearning campaign &amp; enrolled 200 new boys &amp; girls @unicefssudan http://t.co/pGhyiF3MKd,unicefssudan,BacktoLearning,"","","",http://pbs.twimg.com/media/CMZ9kEwWgAAA1eL.jpg,152
632318278292107264,Fri Aug 14 22:30:00 +0000 2015,"",230k. That’s how many children in #Liberia suffer from chronic malnutrition. @UNICEF_Liberia http://t.co/Qsos04XBVh,UNICEF_Liberia,Liberia,"","","",http://pbs.twimg.com/media/CMZyH63WcAACRmd.jpg,251
632305698588725248,Fri Aug 14 21:40:00 +0000 2015,"",Three South African teenage girls are behind the continent’s first private satellite http://t.co/4Vq7jMgFPh via @VenturesAfrica #innovation,VenturesAfrica,innovation,"","",http://t.co/4Vq7jMgFPh,"",107
632284300440944640,Fri Aug 14 20:14:59 +0000 2015,"","Donate your feed, share an inspiring story from a person affected by humanitarian crisis http://t.co/nkKEwzzXAX #whd2015 via @UNOCHA",UNOCHA,whd2015,"","",http://t.co/nkKEwzzXAX,"",67
632253095708389378,Fri Aug 14 18:10:59 +0000 2015,"","Ilona w/ her 3 children- Anya, Ilya &amp; Danil in #Kramatorsk after leaving their home town Yasinovataya. @UNICEF_UA http://t.co/fVfsfyEDxt",UNICEF_UA,Kramatorsk,"","","",http://pbs.twimg.com/media/CMY21zKWsAAS5cI.jpg,65
632242779687661568,Fri Aug 14 17:29:59 +0000 2015,"",“Time has come for us to eradicate this bad practice” #Somalia minister hints at move to ban FGM http://t.co/aW8XSBfS8u @guardian #endFGM,guardian,Somalia,endFGM,"",http://t.co/aW8XSBfS8u,"",87
632228941235908608,Fri Aug 14 16:35:00 +0000 2015,"","“I bring water for the quarantined people. I’m an #Ebola survivor” Kadiatu, 20, from Sierra Leone. @UNICEFSL http://t.co/Ko9CPH1aIx",UNICEFSL,Ebola,"","","",http://pbs.twimg.com/media/CMYg30qWsAAOWGj.jpg,196
632213338907385856,Fri Aug 14 15:33:00 +0000 2015,"",Meet two inspiring teens performing parkour in ruins of #Gaza http://t.co/kqSWKRUZwz #51days51children http://t.co/ztwsfjqnWg,"",Gaza,51days51children,"",http://t.co/kqSWKRUZwz,http://pbs.twimg.com/media/CMYSrpmWoAAUjOq.jpg,133
632199297182879744,Fri Aug 14 14:37:12 +0000 2015,UNICEFSL,RT @UNICEFSL: #SierraLeone: Massesebe villagers awaiting the arrival of President Koroma to end their #Ebola quarantine. #EndEbola http://t…,UNICEFSL,SierraLeone,Ebola,EndEbola,"",http://pbs.twimg.com/media/CMXeB1eUcAAiaD4.jpg,72
632194687986757632,Fri Aug 14 14:18:53 +0000 2015,unicefssudan,RT @unicefssudan: Amazing! These students in Bentiu PoC took part in the #BacktoLearning campaign and enrolled 200 new boys and girls. http…,unicefssudan,BacktoLearning,"","","",http://pbs.twimg.com/media/CMXvlPsUAAAqOUD.jpg,95
