name,# followers,followees,location,link,ratio
@DrugEdCounts,309,1225,,https://twitter.com/DrugEdCounts,0.2522448979591837
@BuzinskiCom,309,1999,"Berea,Ohio",https://twitter.com/BuzinskiCom,0.15457728864432216
@EleniMath,309,777,Melbourne / Nicosia,https://twitter.com/EleniMath,0.39768339768339767
@kjralph,309,840,London,https://twitter.com/kjralph,0.3678571428571429
@derekpdesouza,309,681,,https://twitter.com/derekpdesouza,0.45374449339207046
@katherinetu,309,660,"Sydney, Australia",https://twitter.com/katherinetu,0.4681818181818182
@PPBjerregaard,309,395,30823535,https://twitter.com/PPBjerregaard,0.7822784810126582
@isfstuartwhite,309,318,Sydney,https://twitter.com/isfstuartwhite,0.9716981132075472
@AfriKatz,309,1230,South Africa ,https://twitter.com/AfriKatz,0.25121951219512195
@jhanprit,309,1074,Sydney,https://twitter.com/jhanprit,0.2877094972067039
@KBigrigg,308,1873,,https://twitter.com/KBigrigg,0.16444207154297918
@KerryJenson,308,422,"Sydney, Australia",https://twitter.com/KerryJenson,0.7298578199052133
@amy_donaldson,308,821,Australia,https://twitter.com/amy_donaldson,0.3751522533495737
@Joehwang78,308,828,Jakarta,https://twitter.com/Joehwang78,0.3719806763285024
@Australia686330,308,2003,Pembroke Dock,https://twitter.com/Australia686330,0.15376934598102845
@EvolutionNZ_VIP,308,1674,New Zealand,https://twitter.com/EvolutionNZ_VIP,0.18399044205495818
@CraigFossey,308,1508,"Brisbane, Queensland",https://twitter.com/CraigFossey,0.20424403183023873
@getsolarsmart,308,811,"Braeside, Victoria, Australia",https://twitter.com/getsolarsmart,0.3797780517879161
@IonaEsq,308,1217,Sydney,https://twitter.com/IonaEsq,0.2530813475760066
@luchetti_law,308,297,"Crows Nest, Sydney, NSW",https://twitter.com/luchetti_law,1.037037037037037
@AuPlumbingForum,308,234,Australia,https://twitter.com/AuPlumbingForum,1.3162393162393162
@AndSwanny,308,1199,"Canberra, Australia",https://twitter.com/AndSwanny,0.25688073394495414
@drsuebai,308,1113,UWA Perth WA,https://twitter.com/drsuebai,0.27672955974842767
@YoungCO2Farmers,308,295,,https://twitter.com/YoungCO2Farmers,1.0440677966101695
@PowerKnotLLC,307,1841,"Milpitas, Ca",https://twitter.com/PowerKnotLLC,0.16675719717544812
@rainey59,307,2002,Western Australia,https://twitter.com/rainey59,0.15334665334665334
@MKZLizzyG,307,1572,australia,https://twitter.com/MKZLizzyG,0.19529262086513996
@BCCVL,307,801,,https://twitter.com/BCCVL,0.383270911360799
@NexusBSolutions,307,1682,"Melbourne, Victoria",https://twitter.com/NexusBSolutions,0.18252080856123662
@AdamWhitefield,307,436,"Adelaide, Australia",https://twitter.com/AdamWhitefield,0.7041284403669725
@Kinnaner,307,925,Canberra,https://twitter.com/Kinnaner,0.3318918918918919
@dowbabu,307,1785,Bangalore City india,https://twitter.com/dowbabu,0.17198879551820728
@zeroghg,307,802,Montreal,https://twitter.com/zeroghg,0.3827930174563591
@BonoboBob,307,930,,https://twitter.com/BonoboBob,0.3301075268817204
@daniel_patman,306,976,"Hobart, Tasmania",https://twitter.com/daniel_patman,0.3135245901639344
@ASKangaroos,306,171,,https://twitter.com/ASKangaroos,1.7894736842105263
@Judy_Currey,306,901,,https://twitter.com/Judy_Currey,0.33962264150943394
@WatchMyWaste,306,952,"Melbourne, Australia",https://twitter.com/WatchMyWaste,0.32142857142857145
@ramses,306,578,Auckland,https://twitter.com/ramses,0.5294117647058824
@NecoTweet,306,148,"Melbourne, Australia",https://twitter.com/NecoTweet,2.0675675675675675
@CLegalLtd,306,1157,,https://twitter.com/CLegalLtd,0.2644770959377701
@Musthafa935,306,2003,"United Kingdom,London",https://twitter.com/Musthafa935,0.1527708437343984
@aimansam12,306,575,"Langkawi, Kedah",https://twitter.com/aimansam12,0.5321739130434783
@Waterdex,306,537,"Irvine, Ca. ",https://twitter.com/Waterdex,0.5698324022346368
@writerbyter,306,470,,https://twitter.com/writerbyter,0.6510638297872341
@colsap,305,1025,Perth Western Australia,https://twitter.com/colsap,0.2975609756097561
@ronwaa,305,575,Norway,https://twitter.com/ronwaa,0.5304347826086957
@Palitja_Moore,305,741,"Willunga, South Australia",https://twitter.com/Palitja_Moore,0.4116059379217274
@RawEnergi,305,1904,,https://twitter.com/RawEnergi,0.16018907563025211
@Law_doc,305,1174,"Sydney, Australia",https://twitter.com/Law_doc,0.25979557069846676
@cafeatchurchill,305,1297,phillip island victoria,https://twitter.com/cafeatchurchill,0.23515805705474171
@dm278,305,680,Australia,https://twitter.com/dm278,0.4485294117647059
@S1_MOOR3,305,1709,"Melbourne, Victoria",https://twitter.com/S1_MOOR3,0.17846693973083674
@AndrewRothberg,304,643,"Melbourne, Victoria",https://twitter.com/AndrewRothberg,0.4727838258164852
@jamieb64,304,1635,"Melbourne , Australia",https://twitter.com/jamieb64,0.18593272171253822
@TeamECA,304,720,"Boulder, Colorado",https://twitter.com/TeamECA,0.4222222222222222
@EdgeEnvironment,304,114,"Manly, NSW, Australia",https://twitter.com/EdgeEnvironment,2.6666666666666665
@ZamanDulu,304,1944,Ulladulla,https://twitter.com/ZamanDulu,0.15637860082304528
@SustainableHour,304,693,Geelong,https://twitter.com/SustainableHour,0.43867243867243866
@freyabliss,304,1204,"Brisbane, Australia",https://twitter.com/freyabliss,0.25249169435215946
@suewill999,304,673,"Melbourne, Australia",https://twitter.com/suewill999,0.45170876671619614
@OtwayGetaways,304,1402,"Otway Ranges, Great Ocean Road",https://twitter.com/OtwayGetaways,0.21683309557774608
@EliRCourt,304,493,,https://twitter.com/EliRCourt,0.6166328600405679
@flannery_centre,304,508,"Bathurst NSW, Australia",https://twitter.com/flannery_centre,0.5984251968503937
@vettrainer,304,872,Sydney,https://twitter.com/vettrainer,0.3486238532110092
@parksmovement,304,196,"Newcastle, Australia",https://twitter.com/parksmovement,1.5510204081632653
@PiersVerstegen,304,457,,https://twitter.com/PiersVerstegen,0.6652078774617067
@biocoatag,304,1423,Australia,https://twitter.com/biocoatag,0.21363316936050597
@TheFourthNoodle,304,810,Melbourne,https://twitter.com/TheFourthNoodle,0.37530864197530867
@agentmoney,304,814,,https://twitter.com/agentmoney,0.37346437346437344
@EBAAustralia,304,748,"Sydney, Australia",https://twitter.com/EBAAustralia,0.40641711229946526
@SunMoth,304,319,"28 Niagara Lane, Melbourne",https://twitter.com/SunMoth,0.9529780564263323
@FieldFunctionPT,304,881,"Abbotsford,Melbourne Australia",https://twitter.com/FieldFunctionPT,0.34506242905788875
@katolesen,303,394,MELSFODENKEFCPHMEL,https://twitter.com/katolesen,0.7690355329949239
@GreenMonkie_eco,303,1515,Netherlands,https://twitter.com/GreenMonkie_eco,0.2
@GECtalks,303,249,"SS2, Selangor, Malaysia",https://twitter.com/GECtalks,1.216867469879518
@TedWitham,303,482,Busselton Western Australia,https://twitter.com/TedWitham,0.6286307053941909
@kenjmcl,303,864,"Sydney, Australia",https://twitter.com/kenjmcl,0.3506944444444444
@ColleenLavelle1,303,524,QLD,https://twitter.com/ColleenLavelle1,0.5782442748091603
@InteriteCorp,303,1342,Australia wide,https://twitter.com/InteriteCorp,0.22578241430700446
@ZD_Nature,303,901,Planet Earth,https://twitter.com/ZD_Nature,0.3362930077691454
@csimons48,303,1101,Tasmania,https://twitter.com/csimons48,0.27520435967302453
@eratings,302,725,info@eraservices.com.au,https://twitter.com/eratings,0.416551724137931
@BelDelia,302,291,"Los Angeles, CA",https://twitter.com/BelDelia,1.0378006872852235
@retailadvntures,302,546,Australia,https://twitter.com/retailadvntures,0.5531135531135531
@coffea_coffee,302,363,MELBOURNE AUSTRALIA,https://twitter.com/coffea_coffee,0.8319559228650137
@ISF_YoungAdults,302,166,"British Columbia, Canada",https://twitter.com/ISF_YoungAdults,1.819277108433735
@edwardjcotter,302,384,"Melbourne, Australia",https://twitter.com/edwardjcotter,0.7864583333333334
@gramsciano53,302,1315,Napoli,https://twitter.com/gramsciano53,0.22965779467680608
@ConservSafaris,302,224,,https://twitter.com/ConservSafaris,1.3482142857142858
@knyakudzuka,302,1142,mutare Zimbabwe,https://twitter.com/knyakudzuka,0.26444833625218916
@hajjmukht,302,2038,Abuja,https://twitter.com/hajjmukht,0.1481844946025515
@Peace0Equality,302,678,Sydney Australia,https://twitter.com/Peace0Equality,0.44542772861356933
@INSEC,302,908,europeanUnity.eu,https://twitter.com/INSEC,0.33259911894273125
@janakin,302,388,San Francisco,https://twitter.com/janakin,0.7783505154639175
@chongy01,302,827,ACT/NSW/QLD,https://twitter.com/chongy01,0.3651753325272068
@stevehawes,302,1591,Sydney,https://twitter.com/stevehawes,0.18981772470144564
@Martotomat0,302,1992,"Perth, Western Australia",https://twitter.com/Martotomat0,0.15160642570281124
@ashthomas,302,727,Sydney,https://twitter.com/ashthomas,0.4154057771664374
@ALYVE_ORGANICS,301,910,"Hervey Bay, QLD Australia",https://twitter.com/ALYVE_ORGANICS,0.33076923076923076
@tangerinemeg,301,925,"Adelaide, Australia",https://twitter.com/tangerinemeg,0.3254054054054054
@LeightonESmith,301,1443,"Townsville, Australia",https://twitter.com/LeightonESmith,0.2085932085932086
@AbbyCordova2,301,244,"Pueblo, CO ",https://twitter.com/AbbyCordova2,1.2336065573770492
@lanewayz,301,1997,"St Andrews, Victoria",https://twitter.com/lanewayz,0.15072608913370056
@unsynthetic,301,1583,"Gold Coast, Queensland",https://twitter.com/unsynthetic,0.1901452937460518
@FromOnHigh412,301,875,412 High Street Prahran 3181,https://twitter.com/FromOnHigh412,0.344
@rogerd70,301,579,"Melbourne, Australia",https://twitter.com/rogerd70,0.5198618307426598
@ElementSports,301,247,"Phoenix, AZ",https://twitter.com/ElementSports,1.2186234817813766
@IannRose,301,623,"Paddington,Sydney",https://twitter.com/IannRose,0.48314606741573035
@SCOME_Mx,301,569,,https://twitter.com/SCOME_Mx,0.5289982425307557
@nancy_kettle,301,839,"Tampa, FL",https://twitter.com/nancy_kettle,0.35876042908224076
@julianvanderzee,300,1353,,https://twitter.com/julianvanderzee,0.22172949002217296
@vinayjaju,300,286,India,https://twitter.com/vinayjaju,1.048951048951049
@JamesVosper,300,1285,Sydney,https://twitter.com/JamesVosper,0.23346303501945526
@KateBalcombe,300,1993,,https://twitter.com/KateBalcombe,0.15052684395383845
@mkulimatips,300,769,"Kitale, Kenya",https://twitter.com/mkulimatips,0.39011703511053314
@AndrewReighart,300,610,"Washington, DC",https://twitter.com/AndrewReighart,0.4918032786885246
@LYButterly,300,1063,Canberra (via Perth),https://twitter.com/LYButterly,0.28222013170272814
@RideEcoAUS,300,1485,Australia,https://twitter.com/RideEcoAUS,0.20202020202020202
@boogyingllama,300,1987,Australia,https://twitter.com/boogyingllama,0.1509813789632612
@eastgateway88,300,1944,brisbane,https://twitter.com/eastgateway88,0.15432098765432098
@lenaellingboe,300,468,"Los Angeles, CA",https://twitter.com/lenaellingboe,0.6410256410256411
@yornup,300,1077,"Westgarth, VIC",https://twitter.com/yornup,0.2785515320334262
@LemonTreeProjec,300,253,,https://twitter.com/LemonTreeProjec,1.1857707509881423
@KenethLemireKLC,300,1298,Birmingham,https://twitter.com/KenethLemireKLC,0.23112480739599384
@VSwanberg,300,622,"Melbourne, Australia",https://twitter.com/VSwanberg,0.48231511254019294
@CarewLawyers,300,296,"Queensland, Australia",https://twitter.com/CarewLawyers,1.0135135135135136
@pckeane,300,850,Brisbane,https://twitter.com/pckeane,0.35294117647058826
@freyawriter,300,416,Brisbane,https://twitter.com/freyawriter,0.7211538461538461
@act_aycc,300,731,"Canberra, Australia",https://twitter.com/act_aycc,0.4103967168262654
@shaydeguara,300,1201,,https://twitter.com/shaydeguara,0.2497918401332223
@CilWes,300,529,,https://twitter.com/CilWes,0.5671077504725898
@ElaineMcKewon,299,426,"Sydney, NSW Australia",https://twitter.com/ElaineMcKewon,0.7018779342723005
@robertcovre,299,1990,Just Behind You,https://twitter.com/robertcovre,0.15025125628140704
@PWhitey13,299,1328,'Neath the Southern Cross ,https://twitter.com/PWhitey13,0.22515060240963855
@npkurtboke,299,2001,I DO THE WEB,https://twitter.com/npkurtboke,0.14942528735632185
@jamver,299,658,"-27.470807,152.99945",https://twitter.com/jamver,0.45440729483282677
@oliviasuzanski,299,754,Sydney,https://twitter.com/oliviasuzanski,0.39655172413793105
@RJMajik,299,990,Blue Mountains NSW,https://twitter.com/RJMajik,0.302020202020202
@WageNews,299,423,Wollombi NSW,https://twitter.com/WageNews,0.706855791962175
@CarrotmobMelb,299,168,"Melbourne, Australia",https://twitter.com/CarrotmobMelb,1.7797619047619047
@Broken_Bones_,299,540,"Melbourne, Australia",https://twitter.com/Broken_Bones_,0.5537037037037037
@Lyndal_Ward,299,334,"Victoria, Australia",https://twitter.com/Lyndal_Ward,0.8952095808383234
@jeminawilson,299,911,Melbourne,https://twitter.com/jeminawilson,0.32821075740944017
@UnmaskPalmOil,299,158,New Zealand + Australia,https://twitter.com/UnmaskPalmOil,1.8924050632911393
@RichardStBBaker,299,1388,Sydney,https://twitter.com/RichardStBBaker,0.2154178674351585
@Grassrootsevent,298,466,"Yarraville, Melbourne",https://twitter.com/Grassrootsevent,0.6394849785407726
@graeme_berry1,298,1945,"Livingston, Scotland",https://twitter.com/graeme_berry1,0.1532133676092545
@rachelcarbonell,298,446,Melbourne ,https://twitter.com/rachelcarbonell,0.6681614349775785
@mkdev2,298,1518,Australia,https://twitter.com/mkdev2,0.1963109354413702
@Agriculture_3,298,358,,https://twitter.com/Agriculture_3,0.8324022346368715
@KerriDixonArt,298,638,"Brisbane, Queensland",https://twitter.com/KerriDixonArt,0.4670846394984326
@CreativeStreak,298,681,Melbourne Australia,https://twitter.com/CreativeStreak,0.43759177679882527
@Pendeba,298,730,Beijing,https://twitter.com/Pendeba,0.40821917808219177
@BrianTheiron,298,538,Queensland - Australia,https://twitter.com/BrianTheiron,0.5539033457249071
@SteveinToolangi,298,339,Toolangi,https://twitter.com/SteveinToolangi,0.8790560471976401
@Travelvana,298,1725,"Islington, London",https://twitter.com/Travelvana,0.17275362318840579
@AaronLewtas,298,886,Torquay,https://twitter.com/AaronLewtas,0.3363431151241535
@melgreblo,297,1101,Sydney,https://twitter.com/melgreblo,0.26975476839237056
@darwindavem,297,1138,Melbourne,https://twitter.com/darwindavem,0.2609841827768014
@SoleParentGroup,297,717,Australia ,https://twitter.com/SoleParentGroup,0.41422594142259417
@bmcsnsw,297,169,Blue Mountains NSW Australia,https://twitter.com/bmcsnsw,1.757396449704142
@CreateBusiness1,297,1115,Australia,https://twitter.com/CreateBusiness1,0.2663677130044843
@Sharamine,297,821,Australia,https://twitter.com/Sharamine,0.3617539585870889
@atbfilm,297,182,"Redfern in Sydney, Australia",https://twitter.com/atbfilm,1.6318681318681318
@alex_trevor,297,649,"London, England",https://twitter.com/alex_trevor,0.4576271186440678
@oglservices,297,1969,GTA,https://twitter.com/oglservices,0.15083798882681565
@Improve_the_act,297,1852,UK,https://twitter.com/Improve_the_act,0.1603671706263499
@marabun,297,242,Australia,https://twitter.com/marabun,1.2272727272727273
@SandGFarms,297,950,South Texas,https://twitter.com/SandGFarms,0.3126315789473684
@ButterflyAus,297,1193,"Melbourne, Victoria, Australia",https://twitter.com/ButterflyAus,0.24895222129086336
@HamishJWyatt,297,1300,"Bangkok, Solomon Isl., Sydney",https://twitter.com/HamishJWyatt,0.22846153846153847
@neocrex,297,1992,,https://twitter.com/neocrex,0.14909638554216867
@spottythezebra,297,1163,Blacktown,https://twitter.com/spottythezebra,0.2553740326741187
@GreenMomExpo,297,256,Southern California,https://twitter.com/GreenMomExpo,1.16015625
@Carbonza,297,577,Australia and New Zealand,https://twitter.com/Carbonza,0.5147313691507799
@fastgalsal,297,865,UK,https://twitter.com/fastgalsal,0.34335260115606936
@kurtrudder,297,1020,,https://twitter.com/kurtrudder,0.2911764705882353
@DearMsIndigo,297,868,,https://twitter.com/DearMsIndigo,0.3421658986175115
@Dandelionpro,297,658,United States and Thailand,https://twitter.com/Dandelionpro,0.4513677811550152
@Sokol_Belaruski,297,1433,Moscow,https://twitter.com/Sokol_Belaruski,0.20725750174459176
@RussellYann,296,1033,Cardiff NSW,https://twitter.com/RussellYann,0.28654404646660214
@tabful,296,448,Melbourne,https://twitter.com/tabful,0.6607142857142857
@tyr_skeels90,296,1728,Sydney NSW Australia,https://twitter.com/tyr_skeels90,0.1712962962962963
@Rich_Hearn,296,299,,https://twitter.com/Rich_Hearn,0.9899665551839465
@arielle_denis,296,235,Genve-Paris,https://twitter.com/arielle_denis,1.2595744680851064
@nathanfrick,296,770,"Adelaide, SA",https://twitter.com/nathanfrick,0.38441558441558443
@artandtour,296,986,,https://twitter.com/artandtour,0.3002028397565923
@Ecosmarte2,296,1073,Global,https://twitter.com/Ecosmarte2,0.27586206896551724
@IngridMerkel,296,488,London,https://twitter.com/IngridMerkel,0.6065573770491803
@ACTS_Inc,296,605,Australia | New Zealand,https://twitter.com/ACTS_Inc,0.48925619834710743
@All_PeopleMattr,295,1392,,https://twitter.com/All_PeopleMattr,0.21192528735632185
@bhuvidya,295,1592,Melbourne,https://twitter.com/bhuvidya,0.18530150753768845
@SusannaGozzano,295,1432,,https://twitter.com/SusannaGozzano,0.20600558659217877
@comparenergy,295,1942,Australia,https://twitter.com/comparenergy,0.15190525231719876
@JoKakolaki,295,1730,Bukoba/ Dar Es Salaam TANZANIA,https://twitter.com/JoKakolaki,0.17052023121387283
@micaros,295,756,Australia,https://twitter.com/micaros,0.39021164021164023
@wrensa,295,1070,"Melbourne, Australia.",https://twitter.com/wrensa,0.2757009345794392
@Sandi_TriNature,295,857,Arana Hills,https://twitter.com/Sandi_TriNature,0.3442240373395566
@gabstar3051,295,467,North Melbourne,https://twitter.com/gabstar3051,0.6316916488222698
@kellymhorton,295,876,Australia | Africa,https://twitter.com/kellymhorton,0.3367579908675799
@VivaAdrenalist9,295,1634,Earth,https://twitter.com/VivaAdrenalist9,0.18053855569155447
@daveclarkefive,295,545,Melbourne,https://twitter.com/daveclarkefive,0.5412844036697247
@TheRealZlatan,295,586, Australia,https://twitter.com/TheRealZlatan,0.5034129692832765
@bbwgroupau,295,876,Australia,https://twitter.com/bbwgroupau,0.3367579908675799
